trivial, nontrivial, cycles, bl, routed, usage
10, 20, 226, 8, 12, 0.260000
17, 13, 167, 5, 8, 0.280000
14, 16, 185, 5, 11, 0.310000
15, 15, 16, 0, 2, 0.170000
15, 15, 177, 5, 10, 0.270000
17, 13, 171, 5, 8, 0.260000
17, 13, 211, 4, 9, 0.340000
15, 15, 177, 5, 10, 0.270000
15, 15, 174, 5, 10, 0.260000
12, 18, 196, 8, 10, 0.250000
17, 13, 131, 4, 6, 0.260000
15, 15, 194, 7, 8, 0.260000
17, 13, 16, 0, 2, 0.190000
13, 17, 227, 6, 11, 0.300000
19, 11, 147, 5, 6, 0.250000
16, 14, 189, 4, 10, 0.330000
13, 17, 227, 6, 11, 0.300000
14, 16, 208, 6, 10, 0.260000
15, 15, 207, 4, 11, 0.350000
15, 15, 191, 5, 10, 0.300000
16, 14, 157, 3, 11, 0.320000
13, 17, 220, 5, 12, 0.340000
18, 12, 148, 4, 8, 0.290000
15, 15, 184, 5, 10, 0.310000
15, 15, 182, 4, 11, 0.300000
15, 15, 161, 5, 10, 0.270000
15, 15, 184, 5, 10, 0.310000
16, 14, 158, 7, 7, 0.220000
17, 13, 155, 5, 8, 0.290000
12, 18, 239, 6, 12, 0.320000
15, 15, 171, 7, 8, 0.260000
14, 16, 205, 5, 11, 0.340000
17, 13, 151, 3, 10, 0.320000
16, 14, 190, 3, 11, 0.330000
17, 13, 165, 3, 10, 0.350000
17, 13, 151, 3, 10, 0.320000
16, 14, 173, 6, 8, 0.250000
16, 14, 168, 5, 9, 0.260000
17, 13, 179, 2, 11, 0.420000
19, 11, 152, 4, 7, 0.300000
15, 15, 216, 5, 10, 0.310000
16, 14, 161, 3, 11, 0.320000
17, 13, 165, 4, 9, 0.300000
15, 15, 197, 4, 11, 0.320000
16, 14, 161, 3, 11, 0.320000
15, 15, 181, 6, 9, 0.250000
13, 17, 243, 6, 11, 0.330000
14, 16, 217, 4, 12, 0.320000
14, 16, 207, 4, 12, 0.380000
16, 14, 200, 6, 8, 0.280000
21, 9, 139, 5, 4, 0.230000
13, 17, 196, 3, 14, 0.380000
14, 16, 162, 4, 8, 0.250000
18, 12, 120, 3, 9, 0.300000
13, 17, 196, 3, 14, 0.380000
12, 18, 224, 6, 12, 0.340000
15, 15, 167, 5, 10, 0.320000
17, 13, 164, 4, 9, 0.310000
17, 13, 164, 5, 8, 0.280000
15, 15, 184, 5, 10, 0.300000
16, 14, 164, 4, 10, 0.310000
16, 14, 153, 2, 12, 0.350000
16, 14, 172, 3, 11, 0.330000
16, 14, 177, 4, 10, 0.290000
16, 14, 153, 2, 12, 0.350000
13, 17, 215, 7, 10, 0.270000
15, 15, 231, 8, 7, 0.220000
13, 17, 174, 6, 11, 0.310000
18, 12, 146, 4, 8, 0.280000
16, 14, 172, 5, 9, 0.290000
17, 13, 16, 0, 2, 0.190000
13, 17, 215, 5, 12, 0.310000
19, 11, 118, 4, 4, 0.240000
13, 17, 210, 5, 12, 0.310000
13, 17, 215, 5, 12, 0.310000
14, 16, 190, 6, 10, 0.260000
17, 13, 192, 6, 7, 0.230000
12, 18, 246, 6, 12, 0.300000
14, 16, 212, 7, 9, 0.290000
15, 15, 167, 7, 4, 0.200000
15, 15, 191, 6, 9, 0.300000
16, 14, 128, 2, 8, 0.300000
16, 14, 209, 5, 9, 0.330000
15, 15, 191, 6, 9, 0.300000
15, 15, 178, 7, 8, 0.290000
15, 15, 197, 8, 7, 0.230000
13, 17, 217, 4, 13, 0.320000
16, 14, 179, 5, 9, 0.290000
15, 15, 209, 8, 7, 0.250000
19, 11, 159, 6, 5, 0.230000
13, 17, 208, 5, 12, 0.340000
14, 16, 161, 3, 13, 0.350000
17, 13, 130, 3, 10, 0.310000
13, 17, 208, 5, 12, 0.340000
15, 15, 195, 6, 9, 0.300000
15, 15, 191, 5, 10, 0.350000
15, 15, 183, 4, 11, 0.300000
17, 13, 176, 6, 7, 0.250000
15, 15, 197, 5, 10, 0.320000
19, 11, 161, 5, 6, 0.260000
15, 15, 235, 7, 8, 0.300000
16, 14, 206, 6, 8, 0.290000
17, 13, 188, 4, 9, 0.310000
15, 15, 235, 7, 8, 0.300000
16, 14, 165, 6, 8, 0.320000
16, 14, 192, 6, 8, 0.280000
16, 14, 181, 4, 10, 0.300000
16, 14, 202, 5, 9, 0.300000
14, 16, 173, 6, 6, 0.230000
21, 9, 140, 5, 4, 0.240000
16, 14, 195, 5, 9, 0.270000
15, 15, 217, 6, 9, 0.310000
18, 12, 178, 4, 8, 0.300000
16, 14, 195, 5, 9, 0.270000
14, 16, 178, 6, 10, 0.290000
15, 15, 224, 6, 9, 0.320000
14, 16, 171, 4, 12, 0.300000
14, 16, 195, 6, 10, 0.280000
15, 15, 164, 6, 9, 0.280000
14, 16, 51, 0, 4, 0.230000
16, 14, 178, 4, 10, 0.360000
16, 14, 174, 2, 12, 0.420000
17, 13, 2, 0, 0, 0.170000
16, 14, 157, 5, 9, 0.280000
15, 15, 175, 2, 13, 0.370000
13, 17, 229, 5, 12, 0.330000
14, 16, 179, 6, 10, 0.270000
15, 15, 176, 5, 10, 0.300000
18, 12, 128, 3, 9, 0.320000
16, 14, 175, 5, 9, 0.290000
15, 15, 176, 5, 10, 0.300000
14, 16, 178, 4, 12, 0.350000
14, 16, 213, 6, 10, 0.320000
14, 16, 184, 5, 11, 0.310000
13, 17, 186, 7, 10, 0.240000
19, 11, 159, 3, 8, 0.350000
13, 17, 195, 4, 13, 0.310000
15, 15, 176, 4, 11, 0.320000
15, 15, 239, 6, 9, 0.280000
13, 17, 195, 4, 13, 0.310000
16, 14, 196, 4, 10, 0.340000
15, 15, 216, 6, 9, 0.280000
15, 15, 180, 3, 12, 0.360000
13, 17, 206, 6, 8, 0.280000
16, 14, 203, 5, 9, 0.330000
15, 15, 188, 5, 10, 0.300000
15, 15, 202, 6, 9, 0.270000
12, 18, 202, 5, 13, 0.310000
15, 15, 188, 5, 10, 0.300000
13, 17, 177, 6, 11, 0.270000
16, 14, 183, 5, 9, 0.340000
10, 20, 241, 5, 15, 0.350000
11, 19, 210, 7, 12, 0.290000
13, 17, 228, 6, 11, 0.310000
18, 12, 171, 3, 9, 0.350000
15, 15, 180, 4, 11, 0.300000
16, 14, 204, 7, 7, 0.240000
16, 14, 199, 6, 8, 0.260000
15, 15, 180, 4, 11, 0.300000
11, 19, 217, 6, 13, 0.300000
15, 15, 189, 6, 9, 0.270000
13, 17, 214, 6, 11, 0.300000
14, 16, 180, 4, 12, 0.330000
16, 14, 107, 5, 6, 0.240000
18, 12, 172, 5, 7, 0.290000
15, 15, 160, 4, 8, 0.290000
15, 15, 188, 4, 11, 0.330000
15, 15, 229, 6, 9, 0.290000
15, 15, 160, 4, 8, 0.290000
14, 16, 199, 5, 11, 0.330000
15, 15, 197, 6, 9, 0.310000
15, 15, 205, 5, 10, 0.320000
15, 15, 193, 5, 10, 0.270000
14, 16, 258, 5, 11, 0.340000
16, 14, 187, 4, 10, 0.340000
13, 17, 243, 6, 11, 0.270000
13, 17, 219, 4, 13, 0.340000
16, 14, 193, 5, 9, 0.270000
13, 17, 243, 6, 11, 0.270000
13, 17, 188, 4, 13, 0.340000
15, 15, 202, 5, 10, 0.330000
15, 15, 193, 4, 11, 0.340000
14, 16, 178, 5, 11, 0.300000
15, 15, 194, 6, 9, 0.330000
16, 14, 51, 0, 4, 0.250000
16, 14, 172, 4, 10, 0.320000
16, 14, 189, 3, 11, 0.380000
15, 15, 195, 3, 12, 0.380000
16, 14, 172, 4, 10, 0.320000
16, 14, 2, 0, 0, 0.160000
15, 15, 213, 6, 9, 0.320000
14, 16, 217, 4, 12, 0.320000
15, 15, 197, 4, 11, 0.350000
17, 13, 190, 6, 7, 0.280000
14, 16, 186, 3, 13, 0.370000
14, 16, 201, 5, 11, 0.290000
18, 12, 117, 3, 9, 0.290000
14, 16, 186, 3, 13, 0.370000
12, 18, 229, 6, 12, 0.340000
16, 14, 160, 4, 10, 0.340000
12, 18, 239, 6, 12, 0.320000
15, 15, 171, 7, 8, 0.260000
14, 16, 205, 5, 11, 0.340000
17, 13, 151, 3, 10, 0.320000
16, 14, 190, 3, 11, 0.330000
17, 13, 165, 3, 10, 0.350000
17, 13, 151, 3, 10, 0.320000
16, 14, 173, 6, 8, 0.250000
14, 16, 217, 4, 12, 0.320000
15, 15, 197, 4, 11, 0.350000
17, 13, 190, 6, 7, 0.280000
14, 16, 186, 3, 13, 0.370000
14, 16, 201, 5, 11, 0.290000
18, 12, 117, 3, 9, 0.290000
14, 16, 186, 3, 13, 0.370000
