trivial, nontrivial, cycles, bl, routed, usage
10, 20, 210, 7, 13, 0.300000
17, 13, 157, 5, 8, 0.280000
14, 16, 220, 5, 11, 0.340000
15, 15, 127, 2, 5, 0.290000
15, 15, 178, 5, 10, 0.280000
17, 13, 166, 4, 9, 0.310000
17, 13, 201, 3, 10, 0.370000
15, 15, 178, 5, 10, 0.280000
15, 15, 189, 5, 10, 0.270000
12, 18, 225, 9, 9, 0.260000
17, 13, 38, 1, 1, 0.220000
15, 15, 198, 6, 9, 0.260000
17, 13, 87, 0, 6, 0.350000
13, 17, 215, 6, 11, 0.280000
19, 11, 165, 5, 6, 0.260000
16, 14, 182, 4, 10, 0.350000
13, 17, 215, 6, 11, 0.280000
14, 16, 209, 6, 10, 0.270000
15, 15, 192, 6, 9, 0.330000
15, 15, 192, 5, 10, 0.290000
16, 14, 160, 4, 10, 0.300000
13, 17, 249, 7, 10, 0.260000
18, 12, 155, 4, 8, 0.290000
15, 15, 204, 5, 10, 0.310000
15, 15, 182, 3, 12, 0.330000
15, 15, 152, 4, 11, 0.300000
15, 15, 204, 5, 10, 0.310000
16, 14, 151, 5, 9, 0.260000
17, 13, 149, 5, 8, 0.260000
12, 18, 233, 5, 13, 0.310000
15, 15, 198, 7, 8, 0.260000
14, 16, 186, 5, 11, 0.380000
17, 13, 152, 3, 10, 0.320000
16, 14, 171, 5, 9, 0.260000
17, 13, 166, 3, 10, 0.360000
17, 13, 152, 3, 10, 0.320000
16, 14, 189, 5, 9, 0.290000
16, 14, 169, 5, 9, 0.260000
17, 13, 186, 4, 9, 0.340000
19, 11, 153, 5, 6, 0.280000
15, 15, 208, 5, 10, 0.310000
16, 14, 162, 3, 11, 0.310000
17, 13, 164, 4, 9, 0.310000
15, 15, 204, 5, 10, 0.290000
16, 14, 162, 3, 11, 0.310000
15, 15, 199, 6, 9, 0.290000
13, 17, 238, 6, 11, 0.340000
14, 16, 190, 5, 11, 0.280000
14, 16, 210, 5, 11, 0.330000
16, 14, 206, 6, 8, 0.300000
21, 9, 142, 5, 4, 0.220000
13, 17, 188, 4, 13, 0.320000
14, 16, 159, 3, 11, 0.290000
18, 12, 123, 3, 9, 0.300000
13, 17, 188, 4, 13, 0.320000
12, 18, 206, 5, 13, 0.330000
15, 15, 159, 5, 10, 0.320000
17, 13, 164, 4, 9, 0.320000
17, 13, 165, 3, 10, 0.340000
15, 15, 194, 8, 7, 0.260000
16, 14, 168, 4, 10, 0.320000
16, 14, 154, 2, 12, 0.360000
16, 14, 172, 3, 11, 0.350000
16, 14, 165, 5, 9, 0.270000
16, 14, 154, 2, 12, 0.360000
13, 17, 216, 7, 10, 0.260000
15, 15, 250, 7, 8, 0.280000
13, 17, 169, 5, 12, 0.340000
18, 12, 138, 4, 8, 0.270000
16, 14, 166, 4, 10, 0.320000
17, 13, 117, 2, 4, 0.290000
13, 17, 232, 6, 11, 0.290000
19, 11, 3, 0, 0, 0.190000
13, 17, 224, 7, 10, 0.320000
13, 17, 232, 6, 11, 0.290000
14, 16, 195, 6, 10, 0.270000
17, 13, 189, 6, 7, 0.250000
12, 18, 242, 6, 12, 0.300000
14, 16, 190, 7, 9, 0.270000
15, 15, 178, 7, 6, 0.200000
15, 15, 210, 5, 10, 0.340000
16, 14, 138, 2, 10, 0.310000
16, 14, 225, 5, 9, 0.300000
15, 15, 210, 5, 10, 0.340000
15, 15, 192, 6, 9, 0.260000
15, 15, 212, 7, 8, 0.270000
13, 17, 220, 3, 14, 0.360000
16, 14, 180, 5, 9, 0.290000
15, 15, 204, 7, 8, 0.250000
19, 11, 170, 5, 6, 0.270000
13, 17, 193, 4, 13, 0.340000
14, 16, 184, 4, 12, 0.310000
17, 13, 133, 3, 10, 0.310000
13, 17, 193, 4, 13, 0.340000
15, 15, 170, 3, 12, 0.350000
15, 15, 178, 6, 9, 0.310000
15, 15, 200, 4, 11, 0.300000
17, 13, 166, 7, 6, 0.230000
15, 15, 208, 5, 10, 0.320000
19, 11, 167, 5, 6, 0.250000
15, 15, 217, 7, 8, 0.240000
16, 14, 220, 5, 9, 0.320000
17, 13, 194, 5, 8, 0.280000
15, 15, 217, 7, 8, 0.240000
16, 14, 170, 6, 8, 0.240000
16, 14, 213, 5, 9, 0.360000
16, 14, 204, 4, 10, 0.300000
16, 14, 192, 4, 10, 0.380000
14, 16, 184, 6, 8, 0.250000
21, 9, 141, 5, 4, 0.240000
16, 14, 180, 5, 9, 0.280000
15, 15, 214, 5, 10, 0.320000
18, 12, 184, 5, 7, 0.270000
16, 14, 180, 5, 9, 0.280000
14, 16, 184, 6, 10, 0.250000
15, 15, 211, 7, 8, 0.260000
14, 16, 173, 5, 11, 0.280000
14, 16, 202, 5, 11, 0.340000
15, 15, 167, 5, 10, 0.320000
14, 16, 17, 0, 2, 0.160000
16, 14, 198, 2, 12, 0.430000
