trivial, nontrivial, cycles, bl, routed, usage
10, 20, 213, 7, 13, 0.310000
17, 13, 158, 5, 8, 0.270000
14, 16, 202, 4, 12, 0.380000
15, 15, 143, 3, 5, 0.280000
15, 15, 181, 4, 11, 0.320000
17, 13, 161, 5, 8, 0.270000
17, 13, 189, 4, 9, 0.350000
15, 15, 181, 4, 11, 0.320000
15, 15, 189, 5, 10, 0.270000
12, 18, 212, 7, 11, 0.300000
17, 13, 38, 1, 1, 0.220000
15, 15, 198, 6, 9, 0.250000
17, 13, 100, 2, 5, 0.300000
13, 17, 217, 5, 12, 0.320000
19, 11, 159, 5, 6, 0.260000
16, 14, 182, 4, 10, 0.350000
13, 17, 217, 5, 12, 0.320000
14, 16, 209, 6, 10, 0.270000
15, 15, 192, 6, 9, 0.330000
15, 15, 192, 5, 10, 0.290000
16, 14, 158, 3, 11, 0.320000
13, 17, 249, 7, 10, 0.260000
18, 12, 155, 4, 8, 0.290000
15, 15, 194, 5, 10, 0.310000
15, 15, 182, 3, 12, 0.330000
15, 15, 165, 4, 11, 0.300000
15, 15, 194, 5, 10, 0.310000
16, 14, 157, 6, 8, 0.240000
17, 13, 166, 5, 8, 0.260000
12, 18, 233, 5, 13, 0.310000
15, 15, 198, 7, 8, 0.270000
14, 16, 207, 5, 11, 0.380000
17, 13, 152, 3, 10, 0.320000
16, 14, 171, 5, 9, 0.260000
17, 13, 166, 3, 10, 0.360000
17, 13, 152, 3, 10, 0.320000
16, 14, 189, 5, 9, 0.290000
16, 14, 169, 5, 9, 0.260000
17, 13, 174, 5, 8, 0.290000
19, 11, 159, 4, 7, 0.350000
15, 15, 207, 4, 11, 0.340000
16, 14, 167, 3, 11, 0.340000
17, 13, 148, 3, 10, 0.320000
15, 15, 204, 5, 10, 0.290000
16, 14, 167, 3, 11, 0.340000
15, 15, 199, 6, 9, 0.290000
13, 17, 210, 6, 11, 0.350000
14, 16, 206, 5, 11, 0.290000
14, 16, 210, 5, 11, 0.330000
16, 14, 206, 6, 8, 0.290000
21, 9, 142, 5, 4, 0.220000
13, 17, 188, 4, 13, 0.320000
14, 16, 159, 3, 11, 0.290000
18, 12, 123, 3, 9, 0.300000
13, 17, 188, 4, 13, 0.320000
12, 18, 200, 5, 13, 0.310000
15, 15, 159, 5, 10, 0.320000
17, 13, 175, 5, 8, 0.290000
17, 13, 153, 3, 10, 0.330000
15, 15, 192, 7, 8, 0.260000
16, 14, 185, 4, 10, 0.330000
16, 14, 152, 3, 11, 0.330000
16, 14, 172, 3, 11, 0.350000
16, 14, 165, 5, 9, 0.270000
