trivial, nontrivial, cycles, bl, routed, usage
46, 39, 712, 22, 17, 0.253086
51, 34, 684, 19, 15, 0.283951
53, 32, 770, 18, 14, 0.262346
43, 42, 692, 20, 22, 0.268519
38, 47, 715, 23, 24, 0.259259
49, 36, 627, 22, 14, 0.262346
42, 43, 763, 21, 22, 0.277778
49, 36, 603, 23, 13, 0.250000
42, 43, 681, 24, 19, 0.240741
51, 34, 531, 15, 19, 0.271605
47, 38, 710, 22, 16, 0.246914
40, 45, 731, 22, 23, 0.271605
40, 45, 796, 24, 21, 0.259259
41, 44, 771, 22, 22, 0.280864
40, 45, 796, 24, 21, 0.259259
45, 40, 620, 20, 20, 0.305556
45, 40, 667, 21, 19, 0.250000
40, 45, 796, 24, 21, 0.259259
47, 38, 587, 19, 19, 0.265432
49, 36, 653, 18, 18, 0.277778
44, 41, 766, 22, 19, 0.268519
49, 36, 653, 18, 18, 0.277778
45, 40, 747, 17, 23, 0.290123
49, 36, 653, 18, 18, 0.277778
51, 34, 576, 21, 13, 0.234568
44, 41, 671, 18, 23, 0.283951
44, 41, 661, 22, 19, 0.265432
41, 44, 734, 22, 22, 0.265432
35, 50, 834, 24, 26, 0.283951
39, 46, 785, 27, 19, 0.253086
48, 37, 616, 17, 20, 0.274691
49, 36, 699, 20, 16, 0.250000
48, 37, 604, 18, 19, 0.274691
37, 48, 795, 27, 21, 0.240741
51, 34, 617, 19, 15, 0.283951
49, 36, 651, 20, 16, 0.262346
46, 39, 689, 21, 18, 0.253086
43, 42, 700, 24, 18, 0.243827
44, 41, 761, 23, 18, 0.250000
43, 42, 670, 24, 18, 0.268519
42, 43, 734, 22, 21, 0.262346
38, 47, 760, 27, 20, 0.234568
43, 42, 715, 20, 22, 0.299383
44, 41, 839, 24, 17, 0.234568
48, 37, 649, 19, 18, 0.265432
40, 45, 786, 21, 24, 0.287037
36, 49, 755, 21, 28, 0.265432
45, 40, 681, 24, 16, 0.231481
44, 41, 649, 21, 20, 0.259259
42, 43, 657, 22, 21, 0.253086
46, 39, 711, 20, 19, 0.271605
41, 44, 625, 23, 21, 0.250000
44, 41, 668, 17, 24, 0.299383
44, 41, 631, 18, 23, 0.299383
46, 39, 661, 20, 19, 0.256173
46, 39, 793, 22, 17, 0.253086
56, 29, 617, 18, 11, 0.265432
50, 35, 618, 19, 16, 0.265432
45, 40, 673, 23, 17, 0.237654
49, 36, 642, 17, 19, 0.274691
44, 41, 652, 21, 20, 0.250000
42, 43, 709, 23, 20, 0.265432
45, 40, 673, 23, 17, 0.259259
45, 40, 722, 19, 21, 0.277778
43, 42, 621, 17, 25, 0.302469
51, 34, 641, 19, 15, 0.262346
48, 37, 790, 22, 15, 0.253086
37, 48, 796, 21, 27, 0.283951
43, 42, 657, 20, 22, 0.296296
44, 41, 583, 18, 23, 0.271605
42, 43, 744, 24, 19, 0.243827
43, 42, 794, 22, 20, 0.271605
51, 34, 600, 19, 15, 0.253086
42, 43, 838, 22, 21, 0.268519
42, 43, 641, 21, 22, 0.262346
50, 35, 797, 24, 11, 0.237654
42, 43, 721, 22, 21, 0.290123
