trivial, nontrivial, cycles, bl, routed, usage
46, 39, 702, 22, 17, 0.250000
51, 34, 698, 20, 14, 0.256173
53, 32, 770, 18, 14, 0.262346
43, 42, 687, 21, 21, 0.265432
38, 47, 694, 24, 23, 0.256173
49, 36, 623, 20, 16, 0.271605
42, 43, 763, 21, 22, 0.277778
49, 36, 603, 23, 13, 0.246914
42, 43, 689, 24, 19, 0.237654
51, 34, 531, 15, 19, 0.271605
47, 38, 701, 23, 15, 0.243827
40, 45, 739, 22, 23, 0.271605
40, 45, 814, 23, 22, 0.265432
41, 44, 767, 23, 21, 0.280864
40, 45, 814, 23, 22, 0.265432
45, 40, 619, 21, 19, 0.293210
45, 40, 667, 21, 19, 0.246914
40, 45, 814, 23, 22, 0.265432
47, 38, 587, 19, 19, 0.265432
49, 36, 653, 18, 18, 0.277778
44, 41, 743, 23, 18, 0.259259
49, 36, 653, 18, 18, 0.277778
45, 40, 740, 18, 22, 0.280864
49, 36, 653, 18, 18, 0.277778
51, 34, 565, 19, 15, 0.243827
44, 41, 681, 19, 22, 0.277778
44, 41, 630, 22, 19, 0.259259
41, 44, 743, 22, 22, 0.265432
35, 50, 836, 26, 24, 0.268519
39, 46, 766, 27, 19, 0.250000
48, 37, 616, 17, 20, 0.271605
49, 36, 699, 20, 16, 0.246914
48, 37, 607, 18, 19, 0.277778
37, 48, 771, 25, 23, 0.246914
51, 34, 617, 19, 15, 0.280864
49, 36, 644, 20, 16, 0.265432
46, 39, 689, 21, 18, 0.250000
43, 42, 700, 24, 18, 0.243827
44, 41, 762, 24, 17, 0.250000
43, 42, 629, 24, 18, 0.265432
42, 43, 754, 22, 21, 0.262346
38, 47, 762, 25, 22, 0.253086
43, 42, 697, 20, 22, 0.308642
44, 41, 758, 24, 17, 0.234568
48, 37, 651, 19, 18, 0.262346
40, 45, 785, 20, 25, 0.293210
36, 49, 731, 24, 25, 0.246914
45, 40, 648, 25, 15, 0.228395
44, 41, 646, 20, 21, 0.268519
42, 43, 657, 22, 21, 0.250000
46, 39, 711, 20, 19, 0.271605
41, 44, 681, 26, 18, 0.240741
44, 41, 668, 17, 24, 0.299383
44, 41, 628, 18, 23, 0.299383
46, 39, 672, 19, 20, 0.271605
46, 39, 781, 22, 17, 0.253086
56, 29, 629, 18, 11, 0.271605
50, 35, 618, 19, 16, 0.265432
45, 40, 667, 23, 17, 0.237654
49, 36, 642, 17, 19, 0.274691
44, 41, 652, 21, 20, 0.250000
42, 43, 711, 23, 20, 0.268519
45, 40, 686, 23, 17, 0.262346
45, 40, 732, 17, 23, 0.299383
43, 42, 630, 18, 24, 0.290123
51, 34, 650, 19, 15, 0.262346
48, 37, 807, 23, 14, 0.237654
37, 48, 785, 20, 28, 0.293210
43, 42, 697, 21, 21, 0.290123
44, 41, 592, 18, 23, 0.271605
42, 43, 766, 23, 20, 0.250000
43, 42, 782, 22, 20, 0.268519
51, 34, 588, 19, 15, 0.256173
42, 43, 810, 22, 21, 0.277778
42, 43, 648, 21, 22, 0.259259
50, 35, 779, 25, 10, 0.228395
42, 43, 729, 22, 21, 0.293210
44, 41, 633, 19, 22, 0.274691
42, 43, 715, 23, 20, 0.250000
41, 44, 714, 22, 22, 0.265432
42, 43, 715, 23, 20, 0.250000
49, 36, 686, 24, 12, 0.231481
42, 43, 715, 23, 20, 0.250000
44, 41, 682, 20, 21, 0.262346
46, 39, 778, 22, 17, 0.259259
53, 32, 639, 21, 11, 0.237654
41, 44, 737, 23, 21, 0.246914
50, 35, 695, 19, 16, 0.259259
50, 35, 565, 22, 13, 0.222222
42, 43, 734, 23, 20, 0.243827
50, 35, 565, 22, 13, 0.222222
50, 35, 565, 22, 13, 0.222222
38, 47, 860, 26, 21, 0.246914
42, 43, 677, 19, 24, 0.283951
45, 40, 589, 22, 18, 0.265432
47, 38, 603, 21, 17, 0.253086
45, 40, 698, 23, 17, 0.246914
46, 39, 636, 17, 22, 0.308642
42, 43, 663, 24, 19, 0.243827
44, 41, 752, 27, 14, 0.216049
42, 43, 766, 24, 19, 0.262346
44, 41, 654, 19, 22, 0.293210
41, 44, 743, 21, 23, 0.265432
50, 35, 674, 18, 17, 0.268519
42, 43, 846, 23, 20, 0.259259
47, 38, 598, 20, 18, 0.246914
49, 36, 745, 21, 15, 0.243827
43, 42, 665, 20, 22, 0.259259
47, 38, 598, 20, 18, 0.246914
47, 38, 598, 17, 21, 0.259259
47, 38, 598, 20, 18, 0.246914
43, 42, 698, 21, 21, 0.274691
43, 42, 724, 21, 21, 0.274691
47, 38, 651, 18, 20, 0.274691
47, 38, 619, 20, 18, 0.253086
44, 41, 656, 21, 20, 0.265432
41, 44, 709, 22, 22, 0.271605
43, 42, 757, 18, 24, 0.287037
45, 40, 816, 20, 20, 0.296296
53, 32, 679, 17, 15, 0.271605
42, 43, 713, 19, 24, 0.290123
36, 49, 748, 27, 22, 0.240741
39, 46, 710, 25, 21, 0.246914
42, 43, 708, 19, 24, 0.314815
42, 43, 696, 21, 22, 0.262346
53, 32, 694, 18, 14, 0.259259
41, 44, 802, 20, 24, 0.283951
44, 41, 654, 19, 22, 0.277778
48, 37, 611, 21, 16, 0.262346
42, 43, 733, 26, 17, 0.228395
48, 37, 611, 21, 16, 0.262346
48, 37, 653, 19, 18, 0.262346
46, 39, 680, 22, 17, 0.246914
45, 40, 603, 18, 22, 0.293210
48, 37, 611, 21, 16, 0.262346
46, 39, 667, 19, 20, 0.277778
47, 38, 672, 21, 17, 0.274691
46, 39, 717, 24, 15, 0.237654
46, 39, 669, 22, 17, 0.262346
50, 35, 692, 21, 14, 0.265432
42, 43, 647, 21, 22, 0.274691
37, 48, 794, 20, 28, 0.293210
45, 40, 646, 19, 21, 0.283951
52, 33, 598, 20, 13, 0.246914
47, 38, 642, 23, 15, 0.243827
44, 41, 651, 18, 23, 0.283951
46, 39, 645, 20, 19, 0.280864
46, 39, 625, 24, 15, 0.250000
44, 41, 898, 25, 16, 0.234568
47, 38, 753, 24, 14, 0.240741
52, 33, 607, 16, 17, 0.296296
52, 33, 629, 20, 13, 0.253086
50, 35, 563, 20, 15, 0.262346
39, 46, 876, 25, 21, 0.237654
50, 35, 563, 20, 15, 0.262346
45, 40, 788, 23, 17, 0.246914
50, 35, 563, 20, 15, 0.262346
44, 41, 750, 21, 20, 0.290123
46, 39, 651, 18, 21, 0.277778
41, 44, 701, 22, 22, 0.265432
41, 44, 701, 22, 22, 0.265432
43, 42, 779, 20, 22, 0.274691
41, 44, 701, 22, 22, 0.265432
46, 39, 629, 17, 22, 0.277778
45, 40, 632, 19, 21, 0.274691
36, 49, 732, 27, 22, 0.240741
45, 40, 632, 19, 21, 0.274691
49, 36, 691, 19, 17, 0.280864
45, 40, 632, 19, 21, 0.274691
50, 35, 672, 19, 16, 0.305556
45, 40, 658, 21, 19, 0.262346
40, 45, 777, 23, 22, 0.265432
43, 42, 637, 20, 22, 0.268519
45, 40, 658, 21, 19, 0.262346
46, 39, 678, 23, 16, 0.265432
50, 35, 612, 18, 17, 0.262346
45, 40, 658, 21, 19, 0.262346
46, 39, 622, 19, 20, 0.274691
47, 38, 703, 20, 18, 0.265432
42, 43, 701, 21, 22, 0.265432
42, 43, 798, 26, 17, 0.231481
39, 46, 747, 19, 27, 0.290123
40, 45, 721, 22, 23, 0.262346
50, 35, 720, 19, 16, 0.250000
45, 40, 617, 20, 20, 0.262346
48, 37, 693, 22, 15, 0.259259
44, 41, 702, 23, 18, 0.265432
44, 41, 665, 20, 21, 0.268519
51, 34, 548, 20, 14, 0.231481
43, 42, 694, 21, 21, 0.302469
39, 46, 820, 22, 24, 0.274691
45, 40, 734, 22, 18, 0.250000
43, 42, 694, 21, 21, 0.302469
39, 46, 693, 18, 28, 0.302469
43, 42, 694, 21, 21, 0.302469
43, 42, 689, 24, 18, 0.246914
51, 34, 588, 17, 17, 0.302469
49, 36, 610, 20, 16, 0.268519
43, 42, 676, 24, 18, 0.237654
39, 46, 754, 24, 22, 0.259259
49, 36, 598, 20, 16, 0.277778
45, 40, 697, 19, 21, 0.259259
41, 44, 785, 20, 24, 0.274691
48, 37, 620, 17, 20, 0.290123
47, 38, 592, 19, 19, 0.256173
47, 38, 687, 23, 15, 0.234568
48, 37, 700, 23, 14, 0.271605
43, 42, 644, 23, 19, 0.240741
41, 44, 693, 17, 27, 0.311728
45, 40, 724, 24, 16, 0.234568
40, 45, 705, 21, 24, 0.277778
39, 46, 780, 27, 19, 0.259259
41, 44, 711, 22, 22, 0.274691
50, 35, 668, 21, 14, 0.262346
47, 38, 622, 21, 17, 0.256173
45, 40, 673, 24, 16, 0.234568
45, 40, 780, 27, 13, 0.216049
40, 45, 726, 25, 20, 0.253086
39, 46, 814, 25, 21, 0.262346
41, 44, 761, 24, 20, 0.253086
39, 46, 819, 23, 23, 0.280864
39, 46, 697, 23, 23, 0.253086
54, 31, 663, 19, 12, 0.250000
46, 39, 690, 21, 18, 0.253086
50, 35, 651, 19, 16, 0.271605
39, 46, 689, 22, 24, 0.268519
50, 35, 651, 19, 16, 0.271605
50, 35, 651, 19, 16, 0.271605
37, 48, 774, 21, 27, 0.305556
44, 41, 654, 19, 22, 0.277778
43, 42, 801, 21, 21, 0.280864
45, 40, 674, 27, 13, 0.209877
45, 40, 674, 27, 13, 0.209877
46, 39, 688, 20, 19, 0.290123
45, 40, 674, 27, 13, 0.209877
39, 46, 733, 19, 27, 0.302469
53, 32, 634, 19, 13, 0.271605
37, 48, 764, 22, 26, 0.271605
44, 41, 699, 22, 19, 0.253086
43, 42, 741, 22, 20, 0.262346
39, 46, 760, 23, 23, 0.259259
45, 40, 689, 22, 18, 0.243827
43, 42, 664, 21, 21, 0.271605
39, 46, 674, 25, 21, 0.231481
52, 33, 631, 22, 11, 0.237654
49, 36, 708, 20, 16, 0.262346
43, 42, 777, 20, 22, 0.277778
42, 43, 643, 20, 23, 0.274691
44, 41, 720, 24, 17, 0.231481
44, 41, 736, 22, 19, 0.250000
47, 38, 710, 20, 18, 0.280864
45, 40, 668, 20, 20, 0.265432
47, 38, 679, 19, 19, 0.268519
45, 40, 674, 24, 16, 0.231481
44, 41, 642, 16, 25, 0.290123
54, 31, 721, 21, 10, 0.228395
45, 40, 671, 18, 22, 0.290123
48, 37, 627, 22, 15, 0.253086
42, 43, 722, 24, 19, 0.256173
48, 37, 720, 21, 16, 0.259259
44, 41, 741, 23, 18, 0.250000
40, 45, 716, 23, 22, 0.256173
45, 40, 719, 22, 18, 0.259259
46, 39, 651, 23, 16, 0.240741
42, 43, 701, 22, 21, 0.265432
49, 36, 652, 21, 15, 0.243827
46, 39, 694, 21, 18, 0.268519
36, 49, 796, 25, 24, 0.246914
42, 43, 702, 21, 22, 0.268519
43, 42, 829, 23, 19, 0.259259
45, 40, 726, 23, 17, 0.268519
47, 38, 729, 21, 17, 0.274691
45, 40, 718, 24, 16, 0.246914
44, 41, 648, 18, 23, 0.280864
43, 42, 675, 18, 24, 0.287037
44, 41, 646, 20, 21, 0.271605
39, 46, 761, 22, 24, 0.302469
42, 43, 716, 25, 18, 0.234568
49, 36, 612, 21, 15, 0.262346
51, 34, 634, 21, 13, 0.262346
44, 41, 739, 24, 17, 0.246914
38, 47, 831, 21, 26, 0.293210
43, 42, 718, 23, 19, 0.237654
45, 40, 628, 16, 24, 0.296296
41, 44, 764, 22, 22, 0.265432
47, 38, 658, 21, 17, 0.268519
46, 39, 686, 21, 18, 0.250000
42, 43, 779, 22, 21, 0.265432
51, 34, 643, 20, 14, 0.243827
40, 45, 807, 20, 25, 0.314815
43, 42, 758, 20, 22, 0.293210
45, 40, 721, 20, 20, 0.283951
47, 38, 670, 17, 21, 0.296296
55, 30, 527, 18, 12, 0.259259
42, 43, 717, 21, 22, 0.268519
44, 41, 733, 21, 20, 0.274691
42, 43, 838, 21, 22, 0.271605
51, 34, 590, 18, 16, 0.268519
45, 40, 719, 23, 17, 0.240741
47, 38, 604, 20, 18, 0.259259
40, 45, 832, 24, 21, 0.250000
46, 39, 693, 21, 18, 0.259259
48, 37, 654, 21, 16, 0.246914
38, 47, 751, 25, 22, 0.253086
48, 37, 654, 21, 16, 0.246914
44, 41, 694, 19, 22, 0.305556
46, 39, 603, 17, 22, 0.293210
48, 37, 654, 21, 16, 0.246914
48, 37, 622, 20, 17, 0.280864
48, 37, 758, 23, 14, 0.243827
38, 47, 811, 26, 21, 0.259259
43, 42, 789, 23, 19, 0.271605
50, 35, 655, 21, 14, 0.237654
49, 36, 733, 20, 16, 0.256173
37, 48, 860, 24, 24, 0.283951
45, 40, 638, 24, 16, 0.243827
48, 37, 681, 20, 17, 0.277778
48, 37, 836, 19, 18, 0.311728
48, 37, 681, 20, 17, 0.277778
52, 33, 690, 21, 12, 0.256173
45, 40, 757, 19, 21, 0.283951
48, 37, 681, 20, 17, 0.277778
44, 41, 679, 19, 22, 0.290123
45, 40, 746, 23, 17, 0.256173
41, 44, 669, 21, 23, 0.283951
46, 39, 667, 21, 18, 0.265432
49, 36, 645, 22, 14, 0.240741
44, 41, 781, 24, 17, 0.234568
50, 35, 609, 20, 15, 0.253086
39, 46, 703, 21, 25, 0.268519
44, 41, 835, 24, 17, 0.256173
45, 40, 722, 18, 22, 0.283951
41, 44, 713, 20, 24, 0.296296
43, 42, 692, 24, 18, 0.237654
49, 36, 653, 20, 16, 0.262346
46, 39, 591, 23, 16, 0.240741
47, 38, 605, 24, 14, 0.250000
47, 38, 605, 24, 14, 0.250000
47, 38, 817, 19, 19, 0.293210
47, 38, 705, 22, 16, 0.256173
47, 38, 605, 24, 14, 0.250000
40, 45, 668, 24, 21, 0.246914
43, 42, 731, 18, 24, 0.293210
42, 43, 650, 16, 27, 0.296296
43, 42, 904, 23, 19, 0.283951
37, 48, 792, 20, 28, 0.283951
39, 46, 744, 22, 24, 0.262346
46, 39, 631, 22, 17, 0.256173
51, 34, 561, 14, 20, 0.299383
54, 31, 585, 22, 9, 0.234568
54, 31, 585, 22, 9, 0.234568
46, 39, 710, 23, 16, 0.250000
53, 32, 578, 16, 16, 0.283951
54, 31, 585, 22, 9, 0.234568
42, 43, 805, 23, 20, 0.256173
45, 40, 704, 22, 18, 0.262346
40, 45, 701, 19, 26, 0.283951
46, 39, 720, 24, 15, 0.246914
48, 37, 707, 18, 19, 0.283951
47, 38, 694, 22, 16, 0.240741
42, 43, 654, 21, 22, 0.262346
47, 38, 694, 22, 16, 0.240741
48, 37, 681, 20, 17, 0.250000
46, 39, 633, 22, 17, 0.243827
47, 38, 694, 22, 16, 0.240741
47, 38, 596, 24, 14, 0.237654
47, 38, 709, 19, 19, 0.283951
49, 36, 628, 21, 15, 0.259259
