trivial, nontrivial, cycles, bl, routed, usage
78, 47, 815, 27, 20, 0.262397
83, 42, 879, 22, 20, 0.268595
82, 43, 897, 22, 21, 0.299587
73, 52, 934, 26, 26, 0.268595
74, 51, 1024, 30, 21, 0.287190
80, 45, 958, 24, 21, 0.285124
78, 47, 881, 29, 18, 0.235537
79, 46, 1188, 22, 24, 0.299587
75, 50, 1043, 28, 22, 0.260331
73, 52, 1020, 27, 25, 0.285124
73, 52, 918, 29, 23, 0.260331
71, 54, 1013, 30, 24, 0.243802
82, 43, 953, 27, 16, 0.278926
71, 54, 1098, 26, 28, 0.287190
75, 50, 1041, 25, 25, 0.305785
78, 47, 1112, 26, 21, 0.278926
72, 53, 971, 25, 28, 0.303719
74, 51, 1065, 25, 26, 0.291322
78, 47, 873, 25, 22, 0.278926
68, 57, 1079, 28, 29, 0.276860
75, 50, 843, 27, 23, 0.252066
78, 47, 877, 19, 28, 0.326446
69, 56, 1065, 31, 25, 0.278926
76, 49, 973, 20, 29, 0.320248
76, 49, 973, 20, 29, 0.320248
69, 56, 957, 25, 31, 0.297521
77, 48, 1000, 28, 20, 0.260331
80, 45, 927, 25, 20, 0.289256
74, 51, 1141, 25, 26, 0.309917
79, 46, 906, 22, 24, 0.287190
74, 51, 1141, 25, 26, 0.309917
80, 45, 868, 18, 27, 0.307851
73, 52, 1113, 28, 24, 0.264463
73, 52, 1113, 28, 24, 0.264463
75, 50, 904, 23, 27, 0.324380
74, 51, 1143, 23, 28, 0.311983
75, 50, 943, 25, 25, 0.262397
76, 49, 1095, 26, 23, 0.301653
72, 53, 1007, 25, 28, 0.289256
72, 53, 1007, 25, 28, 0.289256
71, 54, 1016, 29, 25, 0.264463
74, 51, 1050, 26, 25, 0.301653
79, 46, 921, 21, 25, 0.322314
71, 54, 1188, 27, 27, 0.297521
80, 45, 1107, 24, 21, 0.266529
71, 54, 1188, 27, 27, 0.297521
76, 49, 975, 25, 24, 0.285124
80, 45, 938, 22, 23, 0.287190
75, 50, 962, 20, 30, 0.311983
76, 49, 1084, 26, 23, 0.283058
68, 57, 1028, 29, 28, 0.278926
77, 48, 948, 26, 22, 0.272727
68, 57, 1028, 29, 28, 0.278926
73, 52, 1020, 24, 28, 0.301653
71, 54, 970, 27, 27, 0.266529
85, 40, 904, 24, 16, 0.250000
79, 46, 912, 26, 20, 0.272727
77, 48, 1051, 23, 25, 0.299587
73, 52, 975, 27, 25, 0.293388
66, 59, 1108, 25, 34, 0.324380
73, 52, 975, 27, 25, 0.293388
73, 52, 1053, 24, 28, 0.301653
72, 53, 981, 31, 22, 0.250000
74, 51, 937, 28, 23, 0.256198
73, 52, 1055, 30, 22, 0.285124
71, 54, 1088, 34, 20, 0.272727
70, 55, 1085, 26, 29, 0.301653
71, 54, 1088, 34, 20, 0.272727
82, 43, 814, 21, 22, 0.272727
78, 47, 1042, 22, 25, 0.297521
80, 45, 857, 21, 24, 0.278926
72, 53, 1002, 31, 22, 0.268595
72, 53, 1002, 31, 22, 0.268595
73, 52, 936, 27, 25, 0.274793
82, 43, 922, 21, 22, 0.289256
81, 44, 956, 22, 22, 0.285124
75, 50, 856, 22, 28, 0.285124
75, 50, 856, 22, 28, 0.285124
70, 55, 1027, 29, 26, 0.266529
74, 51, 957, 22, 29, 0.307851
73, 52, 1067, 31, 21, 0.256198
77, 48, 955, 25, 23, 0.278926
70, 55, 1052, 27, 28, 0.268595
79, 46, 1056, 23, 23, 0.305785
66, 59, 1152, 28, 31, 0.283058
73, 52, 1171, 27, 25, 0.272727
76, 49, 944, 25, 24, 0.303719
84, 41, 968, 26, 15, 0.247934
73, 52, 1171, 27, 25, 0.272727
73, 52, 976, 26, 26, 0.280992
69, 56, 1020, 31, 25, 0.245868
70, 55, 1073, 28, 27, 0.278926
80, 45, 934, 25, 20, 0.283058
69, 56, 1020, 31, 25, 0.245868
77, 48, 918, 28, 20, 0.260331
71, 54, 924, 25, 29, 0.285124
74, 51, 1129, 31, 20, 0.256198
74, 51, 1002, 21, 30, 0.332645
72, 53, 1031, 24, 29, 0.305785
76, 49, 900, 23, 26, 0.293388
78, 47, 900, 26, 21, 0.254132
71, 54, 1113, 28, 26, 0.274793
73, 52, 1063, 25, 27, 0.297521
73, 52, 1063, 25, 27, 0.297521
78, 47, 920, 25, 22, 0.301653
77, 48, 984, 24, 24, 0.295455
71, 54, 1085, 28, 26, 0.283058
73, 52, 964, 23, 29, 0.299587
74, 51, 1058, 27, 24, 0.289256
77, 48, 922, 26, 22, 0.268595
67, 58, 1285, 32, 26, 0.278926
76, 49, 870, 29, 20, 0.260331
75, 50, 1064, 24, 26, 0.272727
73, 52, 1018, 24, 28, 0.307851
72, 53, 968, 24, 29, 0.276860
76, 49, 1059, 23, 26, 0.305785
75, 50, 1078, 28, 22, 0.274793
74, 51, 1001, 22, 29, 0.305785
68, 57, 1229, 31, 26, 0.264463
79, 46, 976, 23, 23, 0.295455
64, 61, 1223, 29, 32, 0.276860
69, 56, 1079, 31, 25, 0.274793
73, 52, 1141, 28, 24, 0.280992
73, 52, 1141, 28, 24, 0.280992
71, 54, 888, 24, 30, 0.280992
68, 57, 1031, 30, 27, 0.274793
80, 45, 1039, 26, 19, 0.266529
77, 48, 1117, 24, 24, 0.309917
71, 54, 1136, 30, 24, 0.268595
66, 59, 1032, 31, 28, 0.272727
73, 52, 1003, 25, 27, 0.297521
74, 51, 992, 28, 23, 0.293388
65, 60, 1209, 3
